"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Tuulen suunta keskiarvo [°]","Näkyvyys keskiarvo [m]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]","Pilvisyys [1/8]","Ilman lämpötila keskiarvo [°C]","Keskituulen nopeus keskiarvo [m/s]"
"Helsinki Kaisaniemi","2025","1","20","06:00","107.9","50000","1022.8","Selkeää (1/8)","-0.3","3.6"
"Helsinki Kaisaniemi","2025","1","20","07:00","43.1","50000","1023.7","Selkeää (0/8)","-0.9","3.5"
"Helsinki Kaisaniemi","2025","1","20","08:00","10.9","50000","1024.3","Selkeää (0/8)","-1.4","3.3"
"Helsinki Kaisaniemi","2025","1","20","09:00","7.5","50000","1025.1","Selkeää (0/8)","-1.8","2.7"
"Helsinki Kaisaniemi","2025","1","20","10:00","10.7","50000","1025.8","Selkeää (0/8)","-2.1","2.6"
"Helsinki Kaisaniemi","2025","1","20","11:00","26.8","50000","1026.4","Selkeää (0/8)","-2","3.9"
"Helsinki Kaisaniemi","2025","1","20","12:00","-","49548","1026.9","Selkeää (0/8)","-1.4","-"
"Helsinki Kaisaniemi","2025","1","20","13:00","40.4","50000","1027.3","Selkeää (0/8)","-1.1","3.9"
"Helsinki Kaisaniemi","2025","1","20","14:00","50.2","50000","1027.5","Selkeää (0/8)","-1","3.5"
"Helsinki Kaisaniemi","2025","1","20","15:00","58.2","50000","1027.8","Selkeää (0/8)","-1.2","3.6"
"Helsinki Kaisaniemi","2025","1","20","16:00","64.3","50000","1028.1","Melko pilvistä (7/8)","-1.8","4.2"
"Helsinki Kaisaniemi","2025","1","20","17:00","62.3","50000","1028.5","Melko pilvistä (7/8)","-2.4","3.2"
"Helsinki Kaisaniemi","2025","1","20","18:00","69","49504","1028.6","Melko pilvistä (7/8)","-2.6","4.2"
"Helsinki Kaisaniemi","2025","1","20","19:00","66.1","49201","1028.7","Pilvistä (8/8)","-2.8","4.3"
"Helsinki Kaisaniemi","2025","1","20","20:00","70.6","50000","1028.8","Melko pilvistä (7/8)","-3.1","4.8"
"Helsinki Kaisaniemi","2025","1","20","21:00","73.5","50000","1029.2","Pilvistä (8/8)","-3.3","5.7"
"Helsinki Kaisaniemi","2025","1","20","22:00","76.6","50000","1029.4","Melko pilvistä (7/8)","-3.5","5.1"
"Helsinki Kaisaniemi","2025","1","20","23:00","72.9","50000","1029.4","Pilvistä (8/8)","-3.4","5.2"
"Helsinki Kaisaniemi","2025","1","21","00:00","75.9","50000","1029.4","Pilvistä (8/8)","-3.5","5.5"
"Helsinki Kaisaniemi","2025","1","21","01:00","72.7","50000","1029.4","Pilvistä (8/8)","-3.6","5.1"
"Helsinki Kaisaniemi","2025","1","21","02:00","76.1","50000","1028.7","Melko pilvistä (7/8)","-3.6","5.6"
"Helsinki Kaisaniemi","2025","1","21","03:00","86.5","50000","1028.3","Melko pilvistä (7/8)","-3.2","6.3"
"Helsinki Kaisaniemi","2025","1","21","04:00","92.7","50000","1028","Melko pilvistä (7/8)","-3","7"
"Helsinki Kaisaniemi","2025","1","21","05:00","100.8","50000","1027.3","Melko pilvistä (7/8)","-2.8","7.6"
"Helsinki Kaisaniemi","2025","1","21","06:00","102.5","50000","1027","Melko pilvistä (7/8)","-2.6","7.7"
"Helsinki Kaisaniemi","2025","1","21","07:00","103.3","49772","1026.6","Pilvistä (8/8)","-2.4","7.9"
"Helsinki Kaisaniemi","2025","1","21","08:00","105.8","50000","1026.1","Melko pilvistä (7/8)","-2.3","8.4"
"Helsinki Kaisaniemi","2025","1","21","09:00","105.5","49884","1025.7","Melko pilvistä (7/8)","-2.3","9.1"
"Helsinki Kaisaniemi","2025","1","21","10:00","-","50000","1025.8","Melko pilvistä (7/8)","-2.2","-"
"Helsinki Kaisaniemi","2025","1","21","11:00","108.9","49009","1025.4","Pilvistä (8/8)","-2","10.6"
"Helsinki Kaisaniemi","2025","1","21","12:00","108.5","7710","1025","Pilvistä (8/8)","-2.6","10.4"
"Helsinki Kaisaniemi","2025","1","21","13:00","94.8","29562","1024.1","Pilvistä (8/8)","-2.7","8.3"
"Helsinki Kaisaniemi","2025","1","21","14:00","104.7","50000","1023.4","Melko pilvistä (7/8)","-2.1","8.9"
"Helsinki Kaisaniemi","2025","1","21","15:00","107.8","50000","1022.6","Melko pilvistä (7/8)","-2.1","9"
"Helsinki Kaisaniemi","2025","1","21","16:00","108.6","12223","1021.9","Pilvistä (8/8)","-2.4","10.1"
"Helsinki Kaisaniemi","2025","1","21","17:00","114.9","1407","1021.4","Pilvistä (8/8)","-2.5","10.2"
"Helsinki Kaisaniemi","2025","1","21","18:00","122.6","1117","1020.9","Pilvistä (8/8)","-2.6","9.3"
"Helsinki Kaisaniemi","2025","1","21","19:00","125.7","2883","1020.3","Pilvistä (8/8)","-2.5","8.2"
"Helsinki Kaisaniemi","2025","1","21","20:00","128.7","2080","1019.9","Pilvistä (8/8)","-2.6","8.3"
"Helsinki Kaisaniemi","2025","1","21","21:00","131.8","17155","1019.5","Pilvistä (8/8)","-2.7","7.7"
"Helsinki Kaisaniemi","2025","1","21","22:00","132","14846","1018.8","Pilvistä (8/8)","-2.9","7.3"
"Helsinki Kaisaniemi","2025","1","21","23:00","133.7","14333","1018.1","Pilvistä (8/8)","-2.7","6.9"
"Helsinki Kaisaniemi","2025","1","22","00:00","133.5","40221","1017.3","Pilvistä (8/8)","-2.4","5.8"
"Helsinki Kaisaniemi","2025","1","22","01:00","137.6","49778","1016.6","Pilvistä (8/8)","-2.1","5.8"
"Helsinki Kaisaniemi","2025","1","22","02:00","139.2","49386","1015.9","Pilvistä (8/8)","-1.9","5.8"
"Helsinki Kaisaniemi","2025","1","22","03:00","148.4","36304","1015.2","Pilvistä (8/8)","-1.5","5.6"
"Helsinki Kaisaniemi","2025","1","22","04:00","146.7","20888","1014.3","Pilvistä (8/8)","-1.2","5.2"
"Helsinki Kaisaniemi","2025","1","22","05:00","158","32772","1013.6","Pilvistä (8/8)","-0.7","5.8"
"Helsinki Kaisaniemi","2025","1","22","06:00","167","10753","1012.8","Pilvistä (8/8)","-0.5","6.2"
"Helsinki Kaisaniemi","2025","1","22","07:00","166.3","6860","1012.2","Pilvistä (8/8)","-0.2","5.7"
"Helsinki Kaisaniemi","2025","1","22","08:00","171.1","8294","1011.6","Pilvistä (8/8)","0.1","5.4"
"Helsinki Kaisaniemi","2025","1","22","09:00","178","11818","1011.1","Pilvistä (8/8)","0.6","4.9"
"Helsinki Kaisaniemi","2025","1","22","10:00","203.6","14126","1010.9","Pilvistä (8/8)","1.2","4.7"
"Helsinki Kaisaniemi","2025","1","22","11:00","208.5","17880","1010.7","Pilvistä (8/8)","1.5","4.5"
"Helsinki Kaisaniemi","2025","1","22","12:00","215","10435","1010.5","Pilvistä (8/8)","1.8","4.3"
"Helsinki Kaisaniemi","2025","1","22","13:00","225.4","13964","1010.1","Pilvistä (8/8)","2.2","4.2"
"Helsinki Kaisaniemi","2025","1","22","14:00","234.2","16068","1009.8","Pilvistä (8/8)","2.5","3.2"
"Helsinki Kaisaniemi","2025","1","22","15:00","232","22385","1009.6","Pilvistä (8/8)","2.7","3.4"
"Helsinki Kaisaniemi","2025","1","22","16:00","230","24253","1009.3","Pilvistä (8/8)","2.8","2.7"
"Helsinki Kaisaniemi","2025","1","22","17:00","230.4","7664","1009.2","Pilvistä (8/8)","2.9","3.4"
"Helsinki Kaisaniemi","2025","1","22","18:00","238.1","11163","1009.1","Pilvistä (8/8)","2.9","3.3"
"Helsinki Kaisaniemi","2025","1","22","19:00","249.4","16750","1009.2","Pilvistä (8/8)","2.7","2.4"
"Helsinki Kaisaniemi","2025","1","22","20:00","240.9","19010","1009.2","Pilvistä (8/8)","2.7","2.9"
"Helsinki Kaisaniemi","2025","1","22","21:00","246","13066","1009.1","Pilvistä (8/8)","2.7","2.9"
"Helsinki Kaisaniemi","2025","1","22","22:00","260.7","8346","1009.1","Pilvistä (8/8)","2.6","2.7"
"Helsinki Kaisaniemi","2025","1","22","23:00","263.2","7025","1009.2","Pilvistä (8/8)","2.5","2.3"
"Helsinki Kaisaniemi","2025","1","23","00:00","232.9","6092","1009.1","Pilvistä (8/8)","2.9","2.1"
"Helsinki Kaisaniemi","2025","1","23","01:00","225.6","6316","1009","Pilvistä (8/8)","2.9","3.6"
"Helsinki Kaisaniemi","2025","1","23","02:00","230.4","6226","1009","Pilvistä (8/8)","2.9","3.3"
"Helsinki Kaisaniemi","2025","1","23","03:00","232.2","19834","1009","Pilvistä (8/8)","2.6","3.6"
"Helsinki Kaisaniemi","2025","1","23","04:00","239.2","7363","1008.7","Pilvistä (8/8)","2.5","2.4"
"Helsinki Kaisaniemi","2025","1","23","05:00","236.7","6358","1008.6","Pilvistä (8/8)","2.8","2.6"
"Helsinki Kaisaniemi","2025","1","23","06:00","235.5","14771","1008.6","Pilvistä (8/8)","2.8","2.9"
"Helsinki Kaisaniemi","2025","1","23","07:00","229.5","4459","1008.6","Pilvistä (8/8)","2.8","3"
"Helsinki Kaisaniemi","2025","1","23","08:00","227.6","4726","1008.8","Pilvistä (8/8)","2.8","3.7"
"Helsinki Kaisaniemi","2025","1","23","09:00","233.9","6193","1008.9","Pilvistä (8/8)","2.8","3.9"
"Helsinki Kaisaniemi","2025","1","23","10:00","234.9","5594","1009.3","Pilvistä (8/8)","2.7","4.2"
"Helsinki Kaisaniemi","2025","1","23","11:00","237.2","6933","1009.5","Pilvistä (8/8)","2.7","3.8"
"Helsinki Kaisaniemi","2025","1","23","12:00","230.8","8417","1009.6","Pilvistä (8/8)","2.7","4.6"
"Helsinki Kaisaniemi","2025","1","23","13:00","223.3","6281","1009.7","Pilvistä (8/8)","2.5","5"
"Helsinki Kaisaniemi","2025","1","23","14:00","-","9747","1009.6","Pilvistä (8/8)","2.3","-"
"Helsinki Kaisaniemi","2025","1","23","15:00","223.8","21994","1009.6","Pilvistä (8/8)","2.3","4.1"
"Helsinki Kaisaniemi","2025","1","23","16:00","218.4","31307","1009.5","Pilvistä (8/8)","2.3","3.7"
"Helsinki Kaisaniemi","2025","1","23","17:00","198.6","24040","1009.4","Pilvistä (8/8)","2.4","3.3"
"Helsinki Kaisaniemi","2025","1","23","18:00","167.3","23154","1009.4","Pilvistä (8/8)","2.1","4"
"Helsinki Kaisaniemi","2025","1","23","19:00","153.8","35766","1009.3","Pilvistä (8/8)","1.8","3.9"
"Helsinki Kaisaniemi","2025","1","23","20:00","147.3","28771","1009.2","Pilvistä (8/8)","1.4","4.4"
"Helsinki Kaisaniemi","2025","1","23","21:00","144.8","28262","1009","Pilvistä (8/8)","0.9","4.5"
"Helsinki Kaisaniemi","2025","1","23","22:00","144.3","26922","1008.8","Pilvistä (8/8)","0.7","4.3"
"Helsinki Kaisaniemi","2025","1","23","23:00","141.6","34116","1008.3","Pilvistä (8/8)","0.8","4.3"
"Helsinki Kaisaniemi","2025","1","24","00:00","138.6","46163","1007.9","Pilvistä (8/8)","0.7","4.9"
"Helsinki Kaisaniemi","2025","1","24","01:00","142","49728","1007.5","Pilvistä (8/8)","0.9","4"
"Helsinki Kaisaniemi","2025","1","24","02:00","143","50000","1006.8","Pilvistä (8/8)","1.1","4.5"
"Helsinki Kaisaniemi","2025","1","24","03:00","150.8","14560","1006.4","Pilvistä (8/8)","0.9","4.9"
"Helsinki Kaisaniemi","2025","1","24","04:00","137.2","7088","1005.7","Pilvistä (8/8)","0.8","4.8"
"Helsinki Kaisaniemi","2025","1","24","05:00","137.5","8419","1005.3","Pilvistä (8/8)","1","4.8"
"Helsinki Kaisaniemi","2025","1","24","06:00","140.1","9301","1004.9","Pilvistä (8/8)","1.4","5"
"Helsinki Kaisaniemi","2025","1","24","07:00","-","6884","1004.5","Pilvistä (8/8)","1.7","-"
"Helsinki Kaisaniemi","2025","1","24","08:00","161.8","7393","1004.2","Pilvistä (8/8)","2","5.7"
"Helsinki Kaisaniemi","2025","1","24","09:00","171.1","10080","1004.4","Pilvistä (8/8)","1.8","5.5"
"Helsinki Kaisaniemi","2025","1","24","10:00","186.9","21684","1004.7","Pilvistä (8/8)","2.2","4.3"
"Helsinki Kaisaniemi","2025","1","24","11:00","-","9676","1005","Pilvistä (8/8)","2.2","-"
"Helsinki Kaisaniemi","2025","1","24","12:00","208.2","10493","1005.2","Pilvistä (8/8)","2.5","4.5"
"Helsinki Kaisaniemi","2025","1","24","13:00","208.4","10260","1005.5","Pilvistä (8/8)","2.9","5.3"
"Helsinki Kaisaniemi","2025","1","24","14:00","214.9","13125","1005.7","Pilvistä (8/8)","3.3","5.1"
"Helsinki Kaisaniemi","2025","1","24","15:00","237.1","29976","1006.1","Melko selkeää (2/8)","3.6","3.6"
"Helsinki Kaisaniemi","2025","1","24","16:00","217.1","28956","1006.6","Pilvistä (8/8)","3.4","3"
"Helsinki Kaisaniemi","2025","1","24","17:00","218.8","31319","1006.9","Puolipilvistä (4/8)","3.3","4.5"
"Helsinki Kaisaniemi","2025","1","24","18:00","222.8","36865","1007.4","Pilvistä (8/8)","3.3","4.3"
"Helsinki Kaisaniemi","2025","1","24","19:00","215.5","45975","1007.7","Pilvistä (8/8)","3.4","4.2"
"Helsinki Kaisaniemi","2025","1","24","20:00","205.9","45182","1007.6","Melko pilvistä (7/8)","3.1","4.5"
"Helsinki Kaisaniemi","2025","1","24","21:00","204.5","37616","1007.5","Melko pilvistä (7/8)","3","4.5"
"Helsinki Kaisaniemi","2025","1","24","22:00","203.4","27262","1007.1","Pilvistä (8/8)","3.2","4.8"
"Helsinki Kaisaniemi","2025","1","24","23:00","208.5","21801","1006.7","Pilvistä (8/8)","3.2","4.2"
"Helsinki Kaisaniemi","2025","1","25","00:00","193","27040","1006.4","Pilvistä (8/8)","3.3","5.3"
"Helsinki Kaisaniemi","2025","1","25","01:00","185.4","29826","1006.5","Pilvistä (8/8)","3.1","5.5"
"Helsinki Kaisaniemi","2025","1","25","02:00","169.7","30495","1005.8","Pilvistä (8/8)","2.9","6.4"
"Helsinki Kaisaniemi","2025","1","25","03:00","166","34129","1004.7","Pilvistä (8/8)","2.8","6.3"
"Helsinki Kaisaniemi","2025","1","25","04:00","171.3","38583","1003.6","Melko pilvistä (7/8)","2.7","6.4"
"Helsinki Kaisaniemi","2025","1","25","05:00","173.9","37360","1002.5","Pilvistä (8/8)","2.6","6.5"
"Helsinki Kaisaniemi","2025","1","25","06:00","187.4","19645","1001.4","Pilvistä (8/8)","2.6","6.4"
"Helsinki Kaisaniemi","2025","1","25","07:00","188","9238","1000.3","Pilvistä (8/8)","2.4","6.9"
"Helsinki Kaisaniemi","2025","1","25","08:00","189.8","7570","999.6","Pilvistä (8/8)","2.7","6.7"
"Helsinki Kaisaniemi","2025","1","25","09:00","196.5","10294","999","Pilvistä (8/8)","2.7","6.9"
"Helsinki Kaisaniemi","2025","1","25","10:00","205","18740","998.8","Pilvistä (8/8)","2.9","7.8"
"Helsinki Kaisaniemi","2025","1","25","11:00","209.3","15086","999","Pilvistä (8/8)","3.1","8"
"Helsinki Kaisaniemi","2025","1","25","12:00","214.5","10883","999.1","Pilvistä (8/8)","3.5","7.5"
"Helsinki Kaisaniemi","2025","1","25","13:00","213.2","12204","999.2","Pilvistä (8/8)","3.8","7.6"
"Helsinki Kaisaniemi","2025","1","25","14:00","209.6","15243","999.4","Pilvistä (8/8)","4","7.3"
"Helsinki Kaisaniemi","2025","1","25","15:00","219.3","14738","999.6","Pilvistä (8/8)","4.3","6.4"
"Helsinki Kaisaniemi","2025","1","25","16:00","221","14444","999.6","Melko pilvistä (7/8)","4.5","7.6"
"Helsinki Kaisaniemi","2025","1","25","17:00","223.7","13449","999.5","Pilvistä (8/8)","4.1","6.6"
"Helsinki Kaisaniemi","2025","1","25","18:00","223.9","14790","999.6","Melko pilvistä (7/8)","4.2","7"
"Helsinki Kaisaniemi","2025","1","25","19:00","227.4","15397","999.7","Melko pilvistä (7/8)","4.1","6.9"
"Helsinki Kaisaniemi","2025","1","25","20:00","226.3","14923","1000","Melko pilvistä (7/8)","4.2","7"
"Helsinki Kaisaniemi","2025","1","25","21:00","227.4","15211","1000.1","Puolipilvistä (5/8)","4.3","6.5"
"Helsinki Kaisaniemi","2025","1","25","22:00","228","15725","1000.7","Pilvistä (8/8)","4.2","5.8"
"Helsinki Kaisaniemi","2025","1","25","23:00","226.1","13944","1000.9","Pilvistä (8/8)","4","5.4"
"Helsinki Kaisaniemi","2025","1","26","00:00","219.9","12687","1000.5","Pilvistä (8/8)","4","4.9"
"Helsinki Kaisaniemi","2025","1","26","01:00","195.6","9852","999.9","Pilvistä (8/8)","4","4.6"
"Helsinki Kaisaniemi","2025","1","26","02:00","189.2","6586","999.9","Pilvistä (8/8)","3.8","5"
"Helsinki Kaisaniemi","2025","1","26","03:00","194.4","3562","1000","Pilvistä (8/8)","3.4","4.5"
"Helsinki Kaisaniemi","2025","1","26","04:00","202.9","6754","999.7","Pilvistä (8/8)","3.3","5.3"
"Helsinki Kaisaniemi","2025","1","26","05:00","218.8","11763","999.9","Pilvistä (8/8)","3.5","6.1"
"Helsinki Kaisaniemi","2025","1","26","06:00","234.2","22392","1000.3","Melko pilvistä (7/8)","3.9","5.5"
"Helsinki Kaisaniemi","2025","1","26","07:00","234.3","28058","1000.9","Melko pilvistä (7/8)","3.9","5.2"
"Helsinki Kaisaniemi","2025","1","26","08:00","239.1","24005","1001.6","Pilvistä (8/8)","4","5.6"
"Helsinki Kaisaniemi","2025","1","26","09:00","238.6","23837","1002.4","Pilvistä (8/8)","4.1","5.4"
"Helsinki Kaisaniemi","2025","1","26","10:00","230.4","20982","1003.2","Pilvistä (8/8)","3.9","4.9"
"Helsinki Kaisaniemi","2025","1","26","11:00","232","22431","1003.8","Pilvistä (8/8)","3.9","5"
"Helsinki Kaisaniemi","2025","1","26","12:00","225.3","21008","1004.7","Pilvistä (8/8)","3.9","5.1"
"Helsinki Kaisaniemi","2025","1","26","13:00","226.4","18463","1005.1","Pilvistä (8/8)","3.8","4.7"
"Helsinki Kaisaniemi","2025","1","26","14:00","237.3","18157","1005.2","Pilvistä (8/8)","4.2","4.3"
"Helsinki Kaisaniemi","2025","1","26","15:00","249.7","19167","1005.3","Pilvistä (8/8)","4.4","4.7"
"Helsinki Kaisaniemi","2025","1","26","16:00","240.3","17666","1005.5","Pilvistä (8/8)","4.1","4.2"
"Helsinki Kaisaniemi","2025","1","26","17:00","232.1","15493","1005.7","Pilvistä (8/8)","3.8","3.9"
"Helsinki Kaisaniemi","2025","1","26","18:00","240.9","15595","1005.9","Pilvistä (8/8)","3.8","4"
"Helsinki Kaisaniemi","2025","1","26","19:00","231.7","16284","1006.2","Pilvistä (8/8)","3.8","3.3"
"Helsinki Kaisaniemi","2025","1","26","20:00","224.6","17087","1006.2","Pilvistä (8/8)","3.6","3.3"
"Helsinki Kaisaniemi","2025","1","26","21:00","217.8","17624","1006","Pilvistä (8/8)","3.5","3.4"
"Helsinki Kaisaniemi","2025","1","26","22:00","208.2","19739","1005.4","Melko pilvistä (7/8)","3.4","3.2"
"Helsinki Kaisaniemi","2025","1","26","23:00","227.9","19861","1005.3","Pilvistä (8/8)","3.3","2"
"Helsinki Kaisaniemi","2025","1","27","00:00","204.2","20096","1005.1","Pilvistä (8/8)","3.2","1.9"
"Helsinki Kaisaniemi","2025","1","27","01:00","132.8","18228","1004.9","Pilvistä (8/8)","3.1","1"
"Helsinki Kaisaniemi","2025","1","27","02:00","110.5","17120","1004.2","Pilvistä (8/8)","2.8","2"
"Helsinki Kaisaniemi","2025","1","27","03:00","117.6","16226","1003.7","Pilvistä (8/8)","2.7","2.3"
"Helsinki Kaisaniemi","2025","1","27","04:00","133.8","16538","1003.3","Pilvistä (8/8)","2.6","2"
"Helsinki Kaisaniemi","2025","1","27","05:00","134.6","19896","1002.9","Pilvistä (8/8)","2.6","2.2"
"Helsinki Kaisaniemi","2025","1","27","06:00","104.2","14695","1002.7","Pilvistä (8/8)","2.4","1.3"
"Helsinki Kaisaniemi","2025","1","27","07:00","250.7","9464","1002.7","Pilvistä (8/8)","2","1.3"
"Helsinki Kaisaniemi","2025","1","27","08:00","53.1","10325","1002.3","Pilvistä (8/8)","1.9","1.5"
"Helsinki Kaisaniemi","2025","1","27","09:00","214.4","-","1002.3","Melko pilvistä (7/8)","1.9","2.2"
"Helsinki Kaisaniemi","2025","1","27","10:00","150.4","-","1002.4","Pilvistä (8/8)","1.9","2.3"
"Helsinki Kaisaniemi","2025","1","27","11:00","344.6","13470","1002.6","Pilvistä (8/8)","1.9","1.6"
"Helsinki Kaisaniemi","2025","1","27","12:00","116.1","17396","1002.7","Melko pilvistä (7/8)","1.9","2"
"Helsinki Kaisaniemi","2025","1","27","13:00","337.8","24212","1003.6","Selkeää (0/8)","2.4","2"
"Helsinki Kaisaniemi","2025","1","27","14:00","-","27435","1003.7","Selkeää (0/8)","2.7","-"
"Helsinki Kaisaniemi","2025","1","27","15:00","67.7","25354","1004.1","Puolipilvistä (4/8)","2.5","1.4"
"Helsinki Kaisaniemi","2025","1","27","16:00","173.4","26711","1004.7","Melko pilvistä (7/8)","2.5","0.8"
"Helsinki Kaisaniemi","2025","1","27","17:00","124.1","17473","1005.2","Pilvistä (8/8)","0.9","2.3"
"Helsinki Kaisaniemi","2025","1","27","18:00","83.9","15859","1005","Pilvistä (8/8)","1","1"
"Helsinki Kaisaniemi","2025","1","27","19:00","101.2","16497","1005","Melko pilvistä (7/8)","0.7","2"
"Helsinki Kaisaniemi","2025","1","27","20:00","99.6","15652","1005","Pilvistä (8/8)","0.6","2.6"
"Helsinki Kaisaniemi","2025","1","27","21:00","108.6","10635","1004.7","Pilvistä (8/8)","0.3","2.7"
"Helsinki Kaisaniemi","2025","1","27","22:00","111","11153","1004.7","Pilvistä (8/8)","0.9","3.5"
"Helsinki Kaisaniemi","2025","1","27","23:00","128.5","13707","1004.7","Pilvistä (8/8)","2.1","4.1"
"Helsinki Kaisaniemi","2025","1","28","00:00","154.1","47901","1004.6","Pilvistä (8/8)","2.5","4.6"
"Helsinki Kaisaniemi","2025","1","28","01:00","134.2","50000","1003.7","Pilvistä (8/8)","2.2","4.8"
"Helsinki Kaisaniemi","2025","1","28","02:00","130.3","48834","1003.8","Pilvistä (8/8)","2","5.2"
"Helsinki Kaisaniemi","2025","1","28","03:00","117.3","23246","1002.9","Pilvistä (8/8)","1.7","6.3"
"Helsinki Kaisaniemi","2025","1","28","04:00","119.1","11048","1002.2","Pilvistä (8/8)","1.8","6.3"
"Helsinki Kaisaniemi","2025","1","28","05:00","130.8","10269","1001.6","Pilvistä (8/8)","2.2","5.5"
"Helsinki Kaisaniemi","2025","1","28","06:00","137.2","6739","1001.1","Pilvistä (8/8)","2.3","4.9"
"Helsinki Kaisaniemi","2025","1","28","07:00","145.5","4963","1000.8","Pilvistä (8/8)","2.7","4.5"
"Helsinki Kaisaniemi","2025","1","28","08:00","143.1","11056","1000.8","Pilvistä (8/8)","2.9","3.7"
"Helsinki Kaisaniemi","2025","1","28","09:00","154","4108","1001.1","Pilvistä (8/8)","3.1","2.4"
"Helsinki Kaisaniemi","2025","1","28","10:00","174.4","1828","1001.3","Pilvistä (8/8)","3.5","2.5"
"Helsinki Kaisaniemi","2025","1","28","11:00","196.6","1668","1001.4","Pilvistä (8/8)","3.8","2.1"
"Helsinki Kaisaniemi","2025","1","28","12:00","195.6","978","1001.7","Pilvisyyttä ei voida määrittää (9/8)","3.8","2.2"
"Helsinki Kaisaniemi","2025","1","28","13:00","203","1149","1002.2","Pilvistä (8/8)","4","2.2"
"Helsinki Kaisaniemi","2025","1","28","14:00","221.8","871","1002.5","Pilvisyyttä ei voida määrittää (9/8)","4.1","2"
"Helsinki Kaisaniemi","2025","1","28","15:00","217.2","551","1003.1","Pilvisyyttä ei voida määrittää (9/8)","4.1","2.7"
"Helsinki Kaisaniemi","2025","1","28","16:00","212.1","661","1003.5","Pilvistä (8/8)","4.1","2.2"
"Helsinki Kaisaniemi","2025","1","28","17:00","215.4","640","1004","Pilvisyyttä ei voida määrittää (9/8)","4.1","1.6"
"Helsinki Kaisaniemi","2025","1","28","18:00","242.1","459","1004.3","Pilvisyyttä ei voida määrittää (9/8)","4","0.9"
