"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Näkyvyys keskiarvo [m]","Ilman lämpötila keskiarvo [°C]","Tuulen suunta keskiarvo [°]","Keskituulen nopeus keskiarvo [m/s]","Pilvisyys [1/8]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]"
"Helsinki Kaisaniemi","2025","3","7","23:00","21623","4.7","229.5","4.2","Selkeää (0/8)","1014.3"
"Helsinki Kaisaniemi","2025","3","8","00:00","19279","4","238.7","3.6","Selkeää (0/8)","1014.1"
"Helsinki Kaisaniemi","2025","3","8","01:00","16680","3.7","235.7","3.7","Selkeää (0/8)","1013.7"
"Helsinki Kaisaniemi","2025","3","8","02:00","13745","3.3","228.5","3.1","Selkeää (0/8)","1013.4"
"Helsinki Kaisaniemi","2025","3","8","03:00","10618","3","231.1","2.9","Selkeää (0/8)","1013.1"
"Helsinki Kaisaniemi","2025","3","8","04:00","7605","2.9","238.7","2.3","Selkeää (0/8)","1012.5"
"Helsinki Kaisaniemi","2025","3","8","05:00","5674","2.9","228.5","3.2","Melko pilvistä (7/8)","1011.7"
"Helsinki Kaisaniemi","2025","3","8","06:00","5223","3.2","244.5","3.1","Melko pilvistä (7/8)","1011.6"
"Helsinki Kaisaniemi","2025","3","8","07:00","5832","3.8","250.7","3.3","Pilvistä (8/8)","1011.6"
"Helsinki Kaisaniemi","2025","3","8","08:00","6089","3.9","235","2.4","Pilvistä (8/8)","1011.2"
"Helsinki Kaisaniemi","2025","3","8","09:00","4480","3.5","226.7","3.5","Pilvistä (8/8)","1011.1"
"Helsinki Kaisaniemi","2025","3","8","10:00","5853","4.4","262.4","3.1","Pilvistä (8/8)","1011.7"
"Helsinki Kaisaniemi","2025","3","8","11:00","7976","5.8","246.4","3.9","Selkeää (0/8)","1011.6"
"Helsinki Kaisaniemi","2025","3","8","12:00","10619","7.6","264.2","3.8","Selkeää (0/8)","1011.8"
"Helsinki Kaisaniemi","2025","3","8","13:00","19099","10","285.7","5.1","Selkeää (0/8)","1012.4"
"Helsinki Kaisaniemi","2025","3","8","14:00","27547","9.5","305.3","6.6","Selkeää (0/8)","1012.8"
"Helsinki Kaisaniemi","2025","3","8","15:00","40442","9.8","294","5.9","Selkeää (0/8)","1012.8"
"Helsinki Kaisaniemi","2025","3","8","16:00","47324","10.3","293.4","5.6","Selkeää (0/8)","1012.9"
"Helsinki Kaisaniemi","2025","3","8","17:00","47216","10.3","279.3","5.2","Selkeää (0/8)","1013"
"Helsinki Kaisaniemi","2025","3","8","18:00","49652","9.2","286","5.1","Selkeää (0/8)","1013.4"
"Helsinki Kaisaniemi","2025","3","8","19:00","50000","7.7","300.1","5.1","Selkeää (0/8)","1014"
"Helsinki Kaisaniemi","2025","3","8","20:00","49984","6.6","297.4","5.4","Selkeää (0/8)","1014.6"
"Helsinki Kaisaniemi","2025","3","8","21:00","50000","5.7","288.5","4.4","Selkeää (0/8)","1015"
"Helsinki Kaisaniemi","2025","3","8","22:00","49051","4.7","287.2","4.4","Selkeää (0/8)","1015.4"
"Helsinki Kaisaniemi","2025","3","8","23:00","50000","4.1","291.2","4.1","Selkeää (0/8)","1015.5"
"Helsinki Kaisaniemi","2025","3","9","00:00","50000","3.7","292.7","4.1","Selkeää (0/8)","1015.8"
"Helsinki Kaisaniemi","2025","3","9","01:00","50000","3.2","291.2","3.7","Selkeää (0/8)","1016.2"
"Helsinki Kaisaniemi","2025","3","9","02:00","50000","2.7","287.2","3.6","Selkeää (0/8)","1016.3"
"Helsinki Kaisaniemi","2025","3","9","03:00","50000","2.3","286.4","3.4","Selkeää (0/8)","1016.4"
"Helsinki Kaisaniemi","2025","3","9","04:00","49588","1.8","280.8","3.4","Selkeää (0/8)","1016.5"
"Helsinki Kaisaniemi","2025","3","9","05:00","50000","1","281.4","3.1","Selkeää (0/8)","1016.7"
"Helsinki Kaisaniemi","2025","3","9","06:00","50000","0.4","282.8","2.6","Puolipilvistä (4/8)","1016.7"
"Helsinki Kaisaniemi","2025","3","9","07:00","49649","0.4","296.8","2.1","Melko pilvistä (7/8)","1016.8"
"Helsinki Kaisaniemi","2025","3","9","08:00","49552","0.6","279.3","2.2","Melko pilvistä (7/8)","1017.1"
"Helsinki Kaisaniemi","2025","3","9","09:00","48242","1.2","269.6","2.6","Melko pilvistä (7/8)","1017.6"
"Helsinki Kaisaniemi","2025","3","9","10:00","45547","2","282.5","2.3","Pilvistä (8/8)","1018"
"Helsinki Kaisaniemi","2025","3","9","11:00","43482","2.9","288.4","2.3","Melko pilvistä (7/8)","1018.1"
"Helsinki Kaisaniemi","2025","3","9","12:00","39298","4.3","285.5","2.3","Puolipilvistä (4/8)","1017.9"
"Helsinki Kaisaniemi","2025","3","9","13:00","40716","5","271.6","2.1","Melko pilvistä (7/8)","1017.8"
"Helsinki Kaisaniemi","2025","3","9","14:00","44104","5.8","283.9","2.1","Melko pilvistä (7/8)","1017.5"
"Helsinki Kaisaniemi","2025","3","9","15:00","38231","5.7","231.9","1.7","Melko pilvistä (6/8)","1017.2"
"Helsinki Kaisaniemi","2025","3","9","16:00","42703","6.3","269","0.8","Pilvistä (8/8)","1016.8"
"Helsinki Kaisaniemi","2025","3","9","17:00","37826","4.8","147.8","1.5","Pilvistä (8/8)","1016.4"
"Helsinki Kaisaniemi","2025","3","9","18:00","43949","3.9","196.8","1.5","Pilvistä (8/8)","1016.2"
"Helsinki Kaisaniemi","2025","3","9","19:00","38772","3.5","211.8","1.1","Pilvistä (8/8)","1016"
"Helsinki Kaisaniemi","2025","3","9","20:00","36600","3","116.8","0.7","Pilvistä (8/8)","1015.7"
"Helsinki Kaisaniemi","2025","3","9","21:00","42719","2.5","102.4","1.7","Pilvistä (8/8)","1015.2"
"Helsinki Kaisaniemi","2025","3","9","22:00","44052","2.9","97.7","2.7","Pilvistä (8/8)","1014.7"
"Helsinki Kaisaniemi","2025","3","9","23:00","48119","3.1","113.6","2.8","Pilvistä (8/8)","1014.7"
"Helsinki Kaisaniemi","2025","3","10","00:00","48957","2.7","107.4","3.1","Pilvistä (8/8)","1014.6"
"Helsinki Kaisaniemi","2025","3","10","01:00","49586","2.6","106.1","3.8","Pilvistä (8/8)","1014.4"
"Helsinki Kaisaniemi","2025","3","10","02:00","48138","2.7","98.8","3.9","Pilvistä (8/8)","1013.9"
"Helsinki Kaisaniemi","2025","3","10","03:00","47887","2.7","97.1","4.5","Pilvistä (8/8)","1013.2"
"Helsinki Kaisaniemi","2025","3","10","04:00","48725","2.4","103.3","4.9","Melko pilvistä (7/8)","1012.3"
"Helsinki Kaisaniemi","2025","3","10","05:00","48430","2.6","106.5","5","Pilvistä (8/8)","1011.7"
"Helsinki Kaisaniemi","2025","3","10","06:00","48147","2.5","106.1","4.2","Melko pilvistä (7/8)","1011.1"
"Helsinki Kaisaniemi","2025","3","10","07:00","47562","2.2","109.4","4.4","Melko pilvistä (7/8)","1010.4"
"Helsinki Kaisaniemi","2025","3","10","08:00","45816","2.2","114.2","4.6","Melko pilvistä (7/8)","1009.8"
"Helsinki Kaisaniemi","2025","3","10","09:00","42091","2.7","111.2","4","Melko pilvistä (7/8)","1009.4"
"Helsinki Kaisaniemi","2025","3","10","10:00","41186","3.1","110.8","3.6","Melko pilvistä (7/8)","1008.9"
"Helsinki Kaisaniemi","2025","3","10","11:00","46360","3.8","100","2.6","Puolipilvistä (5/8)","1008.6"
"Helsinki Kaisaniemi","2025","3","10","12:00","42250","4.5","93.8","2","Melko selkeää (3/8)","1008.1"
"Helsinki Kaisaniemi","2025","3","10","13:00","38811","4.9","103.6","2.7","Puolipilvistä (4/8)","1007.4"
"Helsinki Kaisaniemi","2025","3","10","14:00","44211","5.2","108","2.7","Melko pilvistä (7/8)","1006.7"
"Helsinki Kaisaniemi","2025","3","10","15:00","44521","5.5","105.8","3.2","Pilvistä (8/8)","1005.7"
"Helsinki Kaisaniemi","2025","3","10","16:00","44549","5.3","110.3","3.4","Melko pilvistä (7/8)","1004.8"
"Helsinki Kaisaniemi","2025","3","10","17:00","45322","4.6","106.1","3.4","Melko pilvistä (7/8)","1004.3"
"Helsinki Kaisaniemi","2025","3","10","18:00","45767","4.3","102.6","3.2","Pilvistä (8/8)","1003.6"
"Helsinki Kaisaniemi","2025","3","10","19:00","46640","3.9","102.4","2.9","Melko pilvistä (6/8)","1002.9"
"Helsinki Kaisaniemi","2025","3","10","20:00","49004","3.3","88.3","2.3","Melko pilvistä (7/8)","1002.4"
"Helsinki Kaisaniemi","2025","3","10","21:00","35565","3.5","72.4","1.2","Melko pilvistä (7/8)","1001.9"
"Helsinki Kaisaniemi","2025","3","10","22:00","30549","3.4","43","1.4","Puolipilvistä (4/8)","1001.5"
"Helsinki Kaisaniemi","2025","3","10","23:00","26864","3","213.7","1.6","Melko pilvistä (7/8)","1001"
"Helsinki Kaisaniemi","2025","3","11","00:00","24119","3.1","338.1","1.7","Puolipilvistä (4/8)","1000.5"
"Helsinki Kaisaniemi","2025","3","11","01:00","35388","3.4","346.3","3.2","Melko pilvistä (7/8)","1000.2"
"Helsinki Kaisaniemi","2025","3","11","02:00","31168","3.1","343.9","4.4","Melko pilvistä (7/8)","999.9"
"Helsinki Kaisaniemi","2025","3","11","03:00","44203","2.1","346.2","5.5","Melko pilvistä (7/8)","999.8"
"Helsinki Kaisaniemi","2025","3","11","04:00","48802","1.6","319.6","4.6","Pilvistä (8/8)","999.3"
"Helsinki Kaisaniemi","2025","3","11","05:00","45578","1.2","248","5","Pilvistä (8/8)","999.2"
"Helsinki Kaisaniemi","2025","3","11","06:00","50000","0.8","77.4","5.3","Pilvistä (8/8)","999.3"
"Helsinki Kaisaniemi","2025","3","11","07:00","50000","0.7","12.5","5","Pilvistä (8/8)","999.7"
"Helsinki Kaisaniemi","2025","3","11","08:00","48721","0.4","54.3","4.6","Pilvistä (8/8)","1000.2"
"Helsinki Kaisaniemi","2025","3","11","09:00","48479","0.3","26.7","4.8","Pilvistä (8/8)","1000.5"
"Helsinki Kaisaniemi","2025","3","11","10:00","49094","0.3","11.3","4.6","Pilvistä (8/8)","1001"
"Helsinki Kaisaniemi","2025","3","11","11:00","44613","0.3","84.7","5.1","Pilvistä (8/8)","1001.2"
"Helsinki Kaisaniemi","2025","3","11","12:00","45977","0.1","6.4","5.4","Pilvistä (8/8)","1001.4"
"Helsinki Kaisaniemi","2025","3","11","13:00","46506","0.8","16","4.9","Melko pilvistä (7/8)","1001.5"
"Helsinki Kaisaniemi","2025","3","11","14:00","44234","1.1","182.7","4.7","Pilvistä (8/8)","1001.7"
"Helsinki Kaisaniemi","2025","3","11","15:00","43519","1","217.5","4.6","Pilvistä (8/8)","1001.6"
"Helsinki Kaisaniemi","2025","3","11","16:00","44796","1","17.4","4.3","Melko pilvistä (7/8)","1001.8"
"Helsinki Kaisaniemi","2025","3","11","17:00","48322","0.6","12","4.3","Pilvistä (8/8)","1002.2"
"Helsinki Kaisaniemi","2025","3","11","18:00","50000","0","43.5","3.9","Melko pilvistä (7/8)","1002.7"
"Helsinki Kaisaniemi","2025","3","11","19:00","49524","-0.2","19.5","3.9","Pilvistä (8/8)","1003.2"
"Helsinki Kaisaniemi","2025","3","11","20:00","50000","-0.4","40","4.2","Melko pilvistä (7/8)","1003.5"
"Helsinki Kaisaniemi","2025","3","11","21:00","50000","-0.6","56.8","4.6","Pilvistä (8/8)","1004"
"Helsinki Kaisaniemi","2025","3","11","22:00","50000","-1","59.1","4.5","Pilvistä (8/8)","1004.4"
"Helsinki Kaisaniemi","2025","3","11","23:00","47937","-1.1","53.9","3.4","Pilvistä (8/8)","1004.5"
"Helsinki Kaisaniemi","2025","3","12","00:00","42704","-1.3","47.6","3.3","Pilvistä (8/8)","1004.6"
"Helsinki Kaisaniemi","2025","3","12","01:00","39298","-1.5","48.7","3","Pilvistä (8/8)","1004.5"
"Helsinki Kaisaniemi","2025","3","12","02:00","36974","-1.5","62.2","3.1","Pilvistä (8/8)","1004.5"
"Helsinki Kaisaniemi","2025","3","12","03:00","33835","-1.7","78","3.5","Pilvistä (8/8)","1004.6"
"Helsinki Kaisaniemi","2025","3","12","04:00","33633","-2.1","94.7","3.8","Pilvistä (8/8)","1004.5"
"Helsinki Kaisaniemi","2025","3","12","05:00","31431","-2.3","64.7","3.3","Pilvistä (8/8)","1004.6"
"Helsinki Kaisaniemi","2025","3","12","06:00","27031","-2.7","38.4","3.6","Pilvistä (8/8)","1004.7"
"Helsinki Kaisaniemi","2025","3","12","07:00","24929","-2.8","51.3","3.1","Pilvistä (8/8)","1004.7"
"Helsinki Kaisaniemi","2025","3","12","08:00","23078","-2.8","67.9","4","Pilvistä (8/8)","1004.8"
"Helsinki Kaisaniemi","2025","3","12","09:00","-","-2.7","63","4.2","Pilvistä (8/8)","1004.7"
"Helsinki Kaisaniemi","2025","3","12","10:00","-","-2.5","55.4","3.9","Pilvistä (8/8)","1004.9"
"Helsinki Kaisaniemi","2025","3","12","11:00","26827","-2.4","57.6","4.8","Pilvistä (8/8)","1004.7"
"Helsinki Kaisaniemi","2025","3","12","12:00","35444","-2","70.4","4.6","Pilvistä (8/8)","1004.6"
"Helsinki Kaisaniemi","2025","3","12","13:00","39616","-1.9","80.2","5","Pilvistä (8/8)","1004.6"
"Helsinki Kaisaniemi","2025","3","12","14:00","45181","-1.7","76.3","5.3","Pilvistä (8/8)","1004.1"
"Helsinki Kaisaniemi","2025","3","12","15:00","46132","-1.7","74.8","5.3","Pilvistä (8/8)","1003.8"
"Helsinki Kaisaniemi","2025","3","12","16:00","49024","-1.7","71.5","4.6","Pilvistä (8/8)","1003.5"
"Helsinki Kaisaniemi","2025","3","12","17:00","49026","-1.7","73.3","4.4","Pilvistä (8/8)","1003.3"
"Helsinki Kaisaniemi","2025","3","12","18:00","25462","-1.7","66.4","4.2","Pilvistä (8/8)","1003.3"
"Helsinki Kaisaniemi","2025","3","12","19:00","1654","-2.4","68.3","4.1","Pilvistä (8/8)","1003.3"
"Helsinki Kaisaniemi","2025","3","12","20:00","1634","-2.6","59.6","3.8","Pilvistä (8/8)","1003.2"
"Helsinki Kaisaniemi","2025","3","12","21:00","2259","-2.4","58.8","3.7","Pilvistä (8/8)","1003.1"
"Helsinki Kaisaniemi","2025","3","12","22:00","4929","-2.4","-","-","Pilvistä (8/8)","1002.7"
"Helsinki Kaisaniemi","2025","3","12","23:00","2283","-2.3","65.9","3.3","Pilvistä (8/8)","1002.1"
"Helsinki Kaisaniemi","2025","3","13","00:00","1331","-1.9","79.8","3.5","Pilvistä (8/8)","1001.7"
"Helsinki Kaisaniemi","2025","3","13","01:00","3648","-1.6","80.9","4","Pilvistä (8/8)","1001.2"
"Helsinki Kaisaniemi","2025","3","13","02:00","1212","-1.5","66.5","3.1","Pilvistä (8/8)","1000.8"
"Helsinki Kaisaniemi","2025","3","13","03:00","2824","-2","47.3","2.9","Pilvistä (8/8)","1000.3"
"Helsinki Kaisaniemi","2025","3","13","04:00","4881","-2.2","61.4","3.8","Pilvistä (8/8)","999.6"
"Helsinki Kaisaniemi","2025","3","13","05:00","9505","-2.3","52.9","3.4","Pilvistä (8/8)","999.3"
"Helsinki Kaisaniemi","2025","3","13","06:00","4821","-2.5","48.9","3.2","Pilvistä (8/8)","998.9"
"Helsinki Kaisaniemi","2025","3","13","07:00","1579","-2.8","46.8","3.6","Pilvistä (8/8)","998.7"
"Helsinki Kaisaniemi","2025","3","13","08:00","5240","-2.8","39.7","3.5","Pilvistä (8/8)","998.4"
"Helsinki Kaisaniemi","2025","3","13","09:00","20657","-2.6","39.7","3.6","Pilvistä (8/8)","998.3"
"Helsinki Kaisaniemi","2025","3","13","10:00","28960","-2.1","41.2","3.6","Pilvistä (8/8)","998.2"
"Helsinki Kaisaniemi","2025","3","13","11:00","26101","-1.8","30.1","2.8","Pilvistä (8/8)","998.2"
"Helsinki Kaisaniemi","2025","3","13","12:00","24302","-1.6","18.5","2.9","Pilvistä (8/8)","998.2"
"Helsinki Kaisaniemi","2025","3","13","13:00","20158","-1.3","12.7","3.3","Pilvistä (8/8)","997.9"
"Helsinki Kaisaniemi","2025","3","13","14:00","23608","-0.8","79.8","2.6","Pilvistä (8/8)","997.6"
"Helsinki Kaisaniemi","2025","3","13","15:00","29914","-0.2","-","-","Pilvistä (8/8)","997.1"
"Helsinki Kaisaniemi","2025","3","13","16:00","32371","-0.2","82.7","3.7","Pilvistä (8/8)","996.6"
"Helsinki Kaisaniemi","2025","3","13","17:00","39858","-0.2","83.7","2.8","Pilvistä (8/8)","996.5"
"Helsinki Kaisaniemi","2025","3","13","18:00","42563","-0.3","8.8","3.3","Pilvistä (8/8)","996.5"
"Helsinki Kaisaniemi","2025","3","13","19:00","48646","-0.5","148.2","3.1","Pilvistä (8/8)","996.6"
"Helsinki Kaisaniemi","2025","3","13","20:00","49240","-1.1","183.7","3.9","Pilvistä (8/8)","996.6"
"Helsinki Kaisaniemi","2025","3","13","21:00","47035","-1.7","113.7","4","Pilvistä (8/8)","996.3"
"Helsinki Kaisaniemi","2025","3","13","22:00","49057","-2.1","317.4","3.8","Pilvistä (8/8)","996.1"
"Helsinki Kaisaniemi","2025","3","13","23:00","47107","-2.5","351.4","4.1","Pilvistä (8/8)","996"
"Helsinki Kaisaniemi","2025","3","14","00:00","49540","-2.7","352.4","4.1","Pilvistä (8/8)","995.8"
"Helsinki Kaisaniemi","2025","3","14","01:00","49970","-2.7","286.1","4.1","Pilvistä (8/8)","995.6"
"Helsinki Kaisaniemi","2025","3","14","02:00","50000","-2.9","9","3.9","Melko selkeää (2/8)","995.4"
"Helsinki Kaisaniemi","2025","3","14","03:00","50000","-3.7","354.3","4.4","Melko selkeää (3/8)","995"
"Helsinki Kaisaniemi","2025","3","14","04:00","50000","-4.3","357.1","4.8","Pilvistä (8/8)","994.7"
"Helsinki Kaisaniemi","2025","3","14","05:00","50000","-4.9","320.1","4.6","Melko pilvistä (7/8)","994.7"
"Helsinki Kaisaniemi","2025","3","14","06:00","50000","-5.1","352.8","4.3","Melko pilvistä (7/8)","994.9"
"Helsinki Kaisaniemi","2025","3","14","07:00","49971","-5.6","340.5","4.7","Melko pilvistä (6/8)","995.5"
"Helsinki Kaisaniemi","2025","3","14","08:00","50000","-5.8","339.3","4.7","Selkeää (0/8)","996.3"
"Helsinki Kaisaniemi","2025","3","14","09:00","47780","-5","340","4.9","Selkeää (0/8)","997.2"
"Helsinki Kaisaniemi","2025","3","14","10:00","43819","-3.6","335.4","5.3","Selkeää (0/8)","998.1"
"Helsinki Kaisaniemi","2025","3","14","11:00","39675","-2","335.8","5.7","Selkeää (0/8)","998.8"
"Helsinki Kaisaniemi","2025","3","14","12:00","42689","-0.7","332.9","5.8","Selkeää (0/8)","999.4"
"Helsinki Kaisaniemi","2025","3","14","13:00","39395","0.2","323.4","6.7","Selkeää (0/8)","1000.1"
"Helsinki Kaisaniemi","2025","3","14","14:00","40394","0.8","311.5","6.4","Selkeää (0/8)","1000.8"
"Helsinki Kaisaniemi","2025","3","14","15:00","44710","0.9","296.7","6.4","Puolipilvistä (4/8)","1001.7"
"Helsinki Kaisaniemi","2025","3","14","16:00","49724","0.5","296","5.3","Melko pilvistä (7/8)","1002.5"
"Helsinki Kaisaniemi","2025","3","14","17:00","50000","0.4","290.7","4.2","Pilvistä (8/8)","1003.2"
"Helsinki Kaisaniemi","2025","3","14","18:00","49992","0.5","272.1","3.9","Melko pilvistä (7/8)","1003.7"
"Helsinki Kaisaniemi","2025","3","14","19:00","32391","0.6","268.8","3.8","Melko pilvistä (7/8)","1004.4"
"Helsinki Kaisaniemi","2025","3","14","20:00","50000","0.3","290.1","3.8","Melko pilvistä (7/8)","1005.4"
"Helsinki Kaisaniemi","2025","3","14","21:00","25681","-0.5","309.2","5.8","Pilvistä (8/8)","1006.6"
"Helsinki Kaisaniemi","2025","3","14","22:00","50000","-1.5","317.5","4.4","Melko selkeää (3/8)","1007.9"
"Helsinki Kaisaniemi","2025","3","14","23:00","50000","-2","301","3.5","Selkeää (0/8)","1008.9"
"Helsinki Kaisaniemi","2025","3","15","00:00","50000","-2.5","299.2","3.8","Selkeää (0/8)","1009.8"
"Helsinki Kaisaniemi","2025","3","15","01:00","50000","-3.1","291.7","3.1","Selkeää (0/8)","1010.7"
"Helsinki Kaisaniemi","2025","3","15","02:00","50000","-3.5","286.3","3.5","Selkeää (0/8)","1011.3"
"Helsinki Kaisaniemi","2025","3","15","03:00","50000","-3.9","287.9","3.4","Selkeää (0/8)","1011.9"
"Helsinki Kaisaniemi","2025","3","15","04:00","50000","-3.8","277.8","3.1","Selkeää (0/8)","1012.4"
"Helsinki Kaisaniemi","2025","3","15","05:00","50000","-3.2","268.7","2.7","Selkeää (0/8)","1012.6"
"Helsinki Kaisaniemi","2025","3","15","06:00","50000","-2.9","269.9","3.6","Selkeää (0/8)","1012.7"
"Helsinki Kaisaniemi","2025","3","15","07:00","50000","-1.9","265.8","3.6","Selkeää (0/8)","1012.8"
"Helsinki Kaisaniemi","2025","3","15","08:00","50000","-0.7","261.8","3.9","Selkeää (0/8)","1013.1"
"Helsinki Kaisaniemi","2025","3","15","09:00","49616","1.1","256.3","3.9","Selkeää (0/8)","1013.1"
"Helsinki Kaisaniemi","2025","3","15","10:00","45279","2.5","255.8","5.4","Selkeää (0/8)","1013"
"Helsinki Kaisaniemi","2025","3","15","11:00","42121","3.5","256.8","6","Selkeää (0/8)","1012.8"
"Helsinki Kaisaniemi","2025","3","15","12:00","43748","4","244.4","6","Selkeää (0/8)","1012.5"
"Helsinki Kaisaniemi","2025","3","15","13:00","42313","3.7","231.9","6.7","Melko selkeää (3/8)","1012.1"
"Helsinki Kaisaniemi","2025","3","15","14:00","41586","3.6","238.4","8.2","Melko selkeää (3/8)","1012"
"Helsinki Kaisaniemi","2025","3","15","15:00","42769","3.5","239.9","9","Puolipilvistä (4/8)","1011.4"
"Helsinki Kaisaniemi","2025","3","15","16:00","43964","3.6","240.5","9","Puolipilvistä (5/8)","1010.6"
"Helsinki Kaisaniemi","2025","3","15","17:00","46077","3.3","242.3","8.5","Melko pilvistä (6/8)","1009.9"
"Helsinki Kaisaniemi","2025","3","15","18:00","48254","3","243.8","8.5","Melko selkeää (3/8)","1009.1"
"Helsinki Kaisaniemi","2025","3","15","19:00","48639","2.6","243.8","8.3","Selkeää (0/8)","1008.3"
"Helsinki Kaisaniemi","2025","3","15","20:00","47481","2.6","246.9","7.6","Melko pilvistä (6/8)","1007.8"
"Helsinki Kaisaniemi","2025","3","15","21:00","43497","2.5","242.6","7.9","Melko pilvistä (7/8)","1006.8"
"Helsinki Kaisaniemi","2025","3","15","22:00","45685","2.5","243.8","6.9","Melko pilvistä (6/8)","1006"
"Helsinki Kaisaniemi","2025","3","15","23:00","45780","2.6","244.7","6.1","Pilvistä (8/8)","1005.1"
"Helsinki Kaisaniemi","2025","3","16","00:00","43842","2.8","242.9","5.6","Melko pilvistä (7/8)","1004.1"
"Helsinki Kaisaniemi","2025","3","16","01:00","42799","2.7","242.2","5.3","Pilvistä (8/8)","1003.1"
"Helsinki Kaisaniemi","2025","3","16","02:00","30548","2.6","245.9","5.1","Pilvistä (8/8)","1002.2"
"Helsinki Kaisaniemi","2025","3","16","03:00","16933","1.6","254.1","4.7","Pilvistä (8/8)","1001.6"
"Helsinki Kaisaniemi","2025","3","16","04:00","13577","1.1","254","4.9","Pilvistä (8/8)","1000.8"
"Helsinki Kaisaniemi","2025","3","16","05:00","18250","1","265.4","4.5","Pilvistä (8/8)","1000.6"
"Helsinki Kaisaniemi","2025","3","16","06:00","50000","1.3","288.1","4.2","Melko pilvistä (7/8)","1000.6"
"Helsinki Kaisaniemi","2025","3","16","07:00","31566","0.5","317.1","5.3","Puolipilvistä (5/8)","1001.8"
"Helsinki Kaisaniemi","2025","3","16","08:00","50000","-0.1","332","6.1","Selkeää (1/8)","1002.7"
"Helsinki Kaisaniemi","2025","3","16","09:00","50000","0.1","336.7","5.5","Selkeää (1/8)","1003.8"
"Helsinki Kaisaniemi","2025","3","16","10:00","49654","-0.1","-","-","Pilvistä (8/8)","1004.8"
