"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Tuulen suunta keskiarvo [°]","Näkyvyys keskiarvo [m]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]","Pilvisyys [1/8]","Ilman lämpötila keskiarvo [°C]","Keskituulen nopeus keskiarvo [m/s]"
"Helsinki Kaisaniemi","2022","11","29","04:00","120.3","36805","1034.1","Pilvistä (8/8)","1.1","4.5"
"Helsinki Kaisaniemi","2022","11","29","05:00","126.7","33475","1034.1","Melko pilvistä (7/8)","1.2","4.1"
"Helsinki Kaisaniemi","2022","11","29","06:00","134","30704","1034.3","Melko pilvistä (7/8)","1.3","3.9"
"Helsinki Kaisaniemi","2022","11","29","07:00","128","28062","1034.4","Melko pilvistä (7/8)","1.5","3.5"
"Helsinki Kaisaniemi","2022","11","29","08:00","135.4","32548","1034.7","Melko pilvistä (7/8)","1.7","3.4"
"Helsinki Kaisaniemi","2022","11","29","09:00","138.7","43684","1035.3","Pilvistä (8/8)","1.8","4.3"
"Helsinki Kaisaniemi","2022","11","29","10:00","134.7","46262","1035.6","Pilvistä (8/8)","1.9","3.7"
"Helsinki Kaisaniemi","2022","11","29","11:00","134.5","43294","1035.7","Pilvistä (8/8)","2.1","4.3"
"Helsinki Kaisaniemi","2022","11","29","12:00","126.3","33942","1035.7","Pilvistä (8/8)","2.2","4.1"
"Helsinki Kaisaniemi","2022","11","29","13:00","129.5","32238","1035.8","Melko pilvistä (7/8)","2.3","4.3"
"Helsinki Kaisaniemi","2022","11","29","14:00","124.2","32201","1035.7","Pilvistä (8/8)","2.3","4.4"
"Helsinki Kaisaniemi","2022","11","29","15:00","118.9","34489","1035.8","Pilvistä (8/8)","2.3","3.9"
"Helsinki Kaisaniemi","2022","11","29","16:00","122.4","42186","1035.9","Pilvistä (8/8)","2.3","3.7"
"Helsinki Kaisaniemi","2022","11","29","17:00","120.9","42367","1035.8","Melko pilvistä (7/8)","2.2","3.6"
"Helsinki Kaisaniemi","2022","11","29","18:00","123.3","36245","1035.7","Melko pilvistä (7/8)","2.1","3.4"
"Helsinki Kaisaniemi","2022","11","29","19:00","123.3","33802","1035.8","Melko pilvistä (7/8)","2.2","3.5"
"Helsinki Kaisaniemi","2022","11","29","20:00","131.7","11403","1035.8","Melko pilvistä (7/8)","1.8","3.2"
"Helsinki Kaisaniemi","2022","11","29","21:00","130.5","13182","1035.8","Melko pilvistä (7/8)","1.7","3"
"Helsinki Kaisaniemi","2022","11","29","22:00","132.1","12369","1035.9","Melko pilvistä (7/8)","1.5","3.4"
"Helsinki Kaisaniemi","2022","11","29","23:00","135.1","10591","1036","Melko pilvistä (7/8)","1.2","2.9"
"Helsinki Kaisaniemi","2022","11","30","00:00","118.3","8959","1036","Pilvistä (8/8)","1","3.2"
"Helsinki Kaisaniemi","2022","11","30","01:00","135.4","9130","1035.9","Melko pilvistä (7/8)","0.9","2.6"
"Helsinki Kaisaniemi","2022","11","30","02:00","106.9","11083","1035.8","Pilvistä (8/8)","0.9","2.4"
"Helsinki Kaisaniemi","2022","11","30","03:00","96.5","7195","1035.6","Puolipilvistä (5/8)","0.5","2.5"
"Helsinki Kaisaniemi","2022","11","30","04:00","95.3","5452","1035.6","Melko pilvistä (7/8)","0.5","2.6"
"Helsinki Kaisaniemi","2022","11","30","05:00","106.2","2657","1035.5","Melko selkeää (3/8)","0.4","3"
"Helsinki Kaisaniemi","2022","11","30","06:00","113.9","5966","1035.3","Puolipilvistä (5/8)","0.6","3"
"Helsinki Kaisaniemi","2022","11","30","07:00","119.5","5262","1035.4","Melko pilvistä (7/8)","0.7","2.6"
"Helsinki Kaisaniemi","2022","11","30","08:00","137.3","13733","1035.5","Melko pilvistä (7/8)","0.8","2.7"
"Helsinki Kaisaniemi","2022","11","30","09:00","121.9","47856","1035.7","Pilvistä (8/8)","0.8","2.7"
"Helsinki Kaisaniemi","2022","11","30","10:00","122.8","50000","1036","Pilvistä (8/8)","0.9","2.5"
"Helsinki Kaisaniemi","2022","11","30","11:00","114.7","47646","1036.2","Pilvistä (8/8)","1","2.6"
"Helsinki Kaisaniemi","2022","11","30","12:00","117.7","38338","1036","Pilvistä (8/8)","1.1","3"
"Helsinki Kaisaniemi","2022","11","30","13:00","123.9","44396","1036.2","Pilvistä (8/8)","1.2","2.5"
"Helsinki Kaisaniemi","2022","11","30","14:00","135.5","42126","1036.3","Pilvistä (8/8)","1.2","2.3"
"Helsinki Kaisaniemi","2022","11","30","15:00","124.2","34416","1036.4","Melko pilvistä (7/8)","1.2","2.4"
"Helsinki Kaisaniemi","2022","11","30","16:00","111.2","35932","1036.4","Melko pilvistä (7/8)","1.3","2.6"
"Helsinki Kaisaniemi","2022","11","30","17:00","97.5","24235","1036.4","Pilvistä (8/8)","1.1","2.4"
"Helsinki Kaisaniemi","2022","11","30","18:00","97.5","24677","1036.5","Pilvistä (8/8)","1.1","2.3"
"Helsinki Kaisaniemi","2022","11","30","19:00","101","26106","1036.5","Pilvistä (8/8)","1","2.2"
"Helsinki Kaisaniemi","2022","11","30","20:00","99.2","26564","1036.8","Pilvistä (8/8)","1","2.2"
"Helsinki Kaisaniemi","2022","11","30","21:00","96.7","29838","1037.1","Pilvistä (8/8)","1.1","2.5"
"Helsinki Kaisaniemi","2022","11","30","22:00","96.6","27917","1037.4","Pilvistä (8/8)","1.1","2"
"Helsinki Kaisaniemi","2022","11","30","23:00","88.7","26659","1037.8","Pilvistä (8/8)","1.2","2.1"
"Helsinki Kaisaniemi","2022","12","1","00:00","129.7","32652","1038.1","Pilvistä (8/8)","1.3","1.8"
"Helsinki Kaisaniemi","2022","12","1","01:00","101.6","26923","1038.1","Melko pilvistä (7/8)","1.2","2.1"
"Helsinki Kaisaniemi","2022","12","1","02:00","139.7","39650","1038.3","Melko pilvistä (7/8)","1.3","1.9"
"Helsinki Kaisaniemi","2022","12","1","03:00","126.4","39422","1038.3","Melko pilvistä (7/8)","1.3","1.8"
"Helsinki Kaisaniemi","2022","12","1","04:00","52.2","25086","1038.2","Pilvistä (8/8)","1","0.8"
"Helsinki Kaisaniemi","2022","12","1","05:00","50.4","20308","1038.2","Pilvistä (8/8)","0.8","1.9"
"Helsinki Kaisaniemi","2022","12","1","06:00","61.1","24793","1038.2","Pilvistä (8/8)","0.7","2.2"
"Helsinki Kaisaniemi","2022","12","1","07:00","64.5","33918","1038.3","Pilvistä (8/8)","0.6","2.4"
"Helsinki Kaisaniemi","2022","12","1","08:00","56.3","42219","1038.5","Melko pilvistä (7/8)","0.7","2.7"
"Helsinki Kaisaniemi","2022","12","1","09:00","45.4","36176","1038.7","Pilvistä (8/8)","0.7","2.4"
"Helsinki Kaisaniemi","2022","12","1","10:00","52.2","21844","1038.9","Melko pilvistä (7/8)","0.5","3.1"
"Helsinki Kaisaniemi","2022","12","1","11:00","74.1","24970","1039","Melko pilvistä (7/8)","0.4","2.9"
"Helsinki Kaisaniemi","2022","12","1","12:00","62.8","22224","1039.2","Pilvistä (8/8)","0.4","2.9"
"Helsinki Kaisaniemi","2022","12","1","13:00","59.6","20515","1039","Pilvistä (8/8)","0.4","3.2"
"Helsinki Kaisaniemi","2022","12","1","14:00","58.5","19003","1039","Melko pilvistä (7/8)","0.3","3.1"
"Helsinki Kaisaniemi","2022","12","1","15:00","58.4","20010","1038.8","Pilvistä (8/8)","0.3","3.7"
"Helsinki Kaisaniemi","2022","12","1","16:00","61.7","27345","1038.8","Melko pilvistä (7/8)","0.2","4"
"Helsinki Kaisaniemi","2022","12","1","17:00","60.5","33771","1038.7","Melko pilvistä (7/8)","-0.1","4.4"
"Helsinki Kaisaniemi","2022","12","1","18:00","60.2","27575","1038.7","Melko pilvistä (7/8)","-0.5","4.6"
"Helsinki Kaisaniemi","2022","12","1","19:00","64.6","27270","1038.4","Pilvistä (8/8)","-0.8","4.3"
"Helsinki Kaisaniemi","2022","12","1","20:00","70.6","16330","1038.4","Pilvistä (8/8)","-1","4.2"
"Helsinki Kaisaniemi","2022","12","1","21:00","56","14772","1038.3","Melko pilvistä (7/8)","-1.2","4.6"
"Helsinki Kaisaniemi","2022","12","1","22:00","55.3","13695","1038.4","Pilvistä (8/8)","-1.3","3.7"
"Helsinki Kaisaniemi","2022","12","1","23:00","55.9","11606","1038.5","Melko pilvistä (7/8)","-1.3","4.7"
"Helsinki Kaisaniemi","2022","12","2","00:00","56.4","10041","1038.5","Melko pilvistä (7/8)","-1.3","4.8"
"Helsinki Kaisaniemi","2022","12","2","01:00","58.5","9324","1038.4","Melko pilvistä (7/8)","-1.4","4.8"
"Helsinki Kaisaniemi","2022","12","2","02:00","54.3","9062","1038.2","Melko pilvistä (7/8)","-1.4","4.8"
"Helsinki Kaisaniemi","2022","12","2","03:00","50.6","9343","1038.1","Melko pilvistä (7/8)","-1.4","4.5"
"Helsinki Kaisaniemi","2022","12","2","04:00","53.1","8744","1038","Melko pilvistä (7/8)","-1.4","4.5"
"Helsinki Kaisaniemi","2022","12","2","05:00","53.4","8782","1037.6","Melko pilvistä (7/8)","-1.3","4.7"
"Helsinki Kaisaniemi","2022","12","2","06:00","56.9","9373","1037.4","Melko pilvistä (7/8)","-1.2","5.2"
"Helsinki Kaisaniemi","2022","12","2","07:00","59.2","9825","1037.5","Melko pilvistä (7/8)","-1.2","4.9"
"Helsinki Kaisaniemi","2022","12","2","08:00","56.6","9974","1037.5","Melko pilvistä (7/8)","-1.3","4.6"
"Helsinki Kaisaniemi","2022","12","2","09:00","55.1","9944","1037.8","Melko pilvistä (7/8)","-1.5","4.8"
"Helsinki Kaisaniemi","2022","12","2","10:00","56.4","9640","1038","Melko pilvistä (7/8)","-1.6","5"
"Helsinki Kaisaniemi","2022","12","2","11:00","55.8","9598","1038","Melko pilvistä (7/8)","-1.8","4.9"
"Helsinki Kaisaniemi","2022","12","2","12:00","58.2","9428","1038","Melko pilvistä (7/8)","-1.7","5.3"
"Helsinki Kaisaniemi","2022","12","2","13:00","58","10004","1037.7","Puolipilvistä (5/8)","-1.9","5.1"
"Helsinki Kaisaniemi","2022","12","2","14:00","48","10394","1037.6","Melko pilvistä (7/8)","-2.5","4.8"
"Helsinki Kaisaniemi","2022","12","2","15:00","47.6","10674","1037.4","Melko pilvistä (7/8)","-3.2","4"
"Helsinki Kaisaniemi","2022","12","2","16:00","45.1","11751","1037.2","Puolipilvistä (5/8)","-3.4","4.2"
"Helsinki Kaisaniemi","2022","12","2","17:00","48.3","12662","1037.1","Selkeää (1/8)","-3.6","4.3"
"Helsinki Kaisaniemi","2022","12","2","18:00","50.4","14989","1036.8","Puolipilvistä (5/8)","-3.6","4.8"
"Helsinki Kaisaniemi","2022","12","2","19:00","54.8","17816","1036.5","Melko pilvistä (7/8)","-3.6","4.7"
"Helsinki Kaisaniemi","2022","12","2","20:00","49.5","21039","1036.4","Puolipilvistä (5/8)","-3.4","5.2"
"Helsinki Kaisaniemi","2022","12","2","21:00","51.5","21678","1036.5","Puolipilvistä (5/8)","-3.3","5"
"Helsinki Kaisaniemi","2022","12","2","22:00","52.9","21161","1036.4","Melko pilvistä (7/8)","-3.1","4.8"
"Helsinki Kaisaniemi","2022","12","2","23:00","55.8","19742","1036.4","Melko pilvistä (7/8)","-3","4.9"
"Helsinki Kaisaniemi","2022","12","3","00:00","51.1","19387","1036.3","Melko pilvistä (7/8)","-2.9","4.1"
"Helsinki Kaisaniemi","2022","12","3","01:00","48","18470","1036.3","Melko pilvistä (7/8)","-2.9","3.9"
"Helsinki Kaisaniemi","2022","12","3","02:00","52.6","16242","1036.2","Melko pilvistä (7/8)","-3","3.5"
"Helsinki Kaisaniemi","2022","12","3","03:00","44.9","17614","1036.1","Melko pilvistä (7/8)","-3","3.3"
"Helsinki Kaisaniemi","2022","12","3","04:00","46.7","16068","1036","Melko pilvistä (7/8)","-3.1","3.4"
"Helsinki Kaisaniemi","2022","12","3","05:00","61.4","10944","1035.9","Melko pilvistä (7/8)","-3.1","3.3"
"Helsinki Kaisaniemi","2022","12","3","06:00","40.4","9009","1035.6","Melko pilvistä (7/8)","-3","3.1"
"Helsinki Kaisaniemi","2022","12","3","07:00","47.2","8934","1035.4","Melko pilvistä (7/8)","-3.3","3.3"
"Helsinki Kaisaniemi","2022","12","3","08:00","46.5","9199","1035.1","Pilvistä (8/8)","-3.3","2.7"
"Helsinki Kaisaniemi","2022","12","3","09:00","38.3","9458","1035.1","Melko pilvistä (7/8)","-3.3","2.7"
"Helsinki Kaisaniemi","2022","12","3","10:00","49.6","7284","1035.1","Pilvistä (8/8)","-3.3","2.4"
"Helsinki Kaisaniemi","2022","12","3","11:00","48.6","4862","1035.1","Melko pilvistä (7/8)","-3.4","2.3"
"Helsinki Kaisaniemi","2022","12","3","12:00","58.6","7330","1034.9","Pilvistä (8/8)","-3.2","2.4"
"Helsinki Kaisaniemi","2022","12","3","13:00","54.3","8167","1034.7","Pilvistä (8/8)","-3","2.5"
"Helsinki Kaisaniemi","2022","12","3","14:00","47.3","9459","1034.3","Melko pilvistä (7/8)","-2.8","1.9"
"Helsinki Kaisaniemi","2022","12","3","15:00","49","8019","1034.1","Pilvistä (8/8)","-2.8","2.2"
"Helsinki Kaisaniemi","2022","12","3","16:00","47.6","10856","1034.2","Pilvistä (8/8)","-2.8","1.9"
"Helsinki Kaisaniemi","2022","12","3","17:00","44.3","11754","1034","Pilvistä (8/8)","-2.8","1.9"
"Helsinki Kaisaniemi","2022","12","3","18:00","41.6","11342","1033.9","Pilvistä (8/8)","-2.8","2.2"
"Helsinki Kaisaniemi","2022","12","3","19:00","29.9","11977","1034.1","Melko pilvistä (7/8)","-2.9","2.6"
"Helsinki Kaisaniemi","2022","12","3","20:00","50.7","12471","1034.1","Melko pilvistä (7/8)","-2.9","2.3"
"Helsinki Kaisaniemi","2022","12","3","21:00","28.5","12141","1034.1","Pilvistä (8/8)","-2.9","1.7"
"Helsinki Kaisaniemi","2022","12","3","22:00","23.6","11478","1034.1","Pilvistä (8/8)","-2.9","1.6"
"Helsinki Kaisaniemi","2022","12","3","23:00","46","11019","1034.3","Pilvistä (8/8)","-2.9","1.9"
"Helsinki Kaisaniemi","2022","12","4","00:00","65.7","10454","1034.3","Melko pilvistä (7/8)","-2.8","1.8"
"Helsinki Kaisaniemi","2022","12","4","01:00","96.7","-","-","-","-","1.9"
"Helsinki Kaisaniemi","2022","12","4","02:00","-","12420","1034.4","Melko pilvistä (7/8)","-2.1","-"
"Helsinki Kaisaniemi","2022","12","4","03:00","146.3","13806","1034.4","Pilvistä (8/8)","-2","2.4"
"Helsinki Kaisaniemi","2022","12","4","04:00","146","15309","1034.4","Melko pilvistä (7/8)","-1.9","1.6"
"Helsinki Kaisaniemi","2022","12","4","05:00","108.5","17784","1034.3","Melko pilvistä (7/8)","-1.8","2.3"
"Helsinki Kaisaniemi","2022","12","4","06:00","68","16158","1034.3","Pilvistä (8/8)","-1.8","1.5"
"Helsinki Kaisaniemi","2022","12","4","07:00","43.4","12737","1034.4","Pilvistä (8/8)","-2.1","1.9"
"Helsinki Kaisaniemi","2022","12","4","08:00","140","15707","1034.4","Melko pilvistä (7/8)","-1.9","1.9"
"Helsinki Kaisaniemi","2022","12","4","09:00","189.5","18296","1034.5","Melko pilvistä (7/8)","-1.8","2"
"Helsinki Kaisaniemi","2022","12","4","10:00","176.6","10702","1034.7","Melko pilvistä (7/8)","-1.8","1.9"
"Helsinki Kaisaniemi","2022","12","4","11:00","151.8","11087","1034.7","Melko pilvistä (7/8)","-1.7","2.2"
"Helsinki Kaisaniemi","2022","12","4","12:00","135.9","10477","1034.6","Pilvistä (8/8)","-1.8","2.3"
"Helsinki Kaisaniemi","2022","12","4","13:00","116.2","17138","1034.3","Melko pilvistä (7/8)","-1.6","1.6"
"Helsinki Kaisaniemi","2022","12","4","14:00","93.4","17017","1034.2","Pilvistä (8/8)","-1.7","1.6"
"Helsinki Kaisaniemi","2022","12","4","15:00","177.7","10702","1034.1","Melko pilvistä (7/8)","-1.9","1.6"
"Helsinki Kaisaniemi","2022","12","4","16:00","20.9","11213","1033.9","Pilvistä (8/8)","-2","1.8"
"Helsinki Kaisaniemi","2022","12","4","17:00","110.3","10272","1034","Pilvistä (8/8)","-2.2","2"
"Helsinki Kaisaniemi","2022","12","4","18:00","78.8","10783","1034","Pilvistä (8/8)","-2.3","2.2"
"Helsinki Kaisaniemi","2022","12","4","19:00","21.7","11823","1033.8","Pilvistä (8/8)","-2.3","1.9"
"Helsinki Kaisaniemi","2022","12","4","20:00","19","13627","1033.6","Pilvistä (8/8)","-2.4","1.7"
"Helsinki Kaisaniemi","2022","12","4","21:00","27.1","13798","1033.8","Pilvistä (8/8)","-2.5","1.9"
"Helsinki Kaisaniemi","2022","12","4","22:00","10.2","14019","1033.9","Melko pilvistä (7/8)","-2.6","1.9"
"Helsinki Kaisaniemi","2022","12","4","23:00","147","13254","1033.8","Pilvistä (8/8)","-2.6","1.6"
"Helsinki Kaisaniemi","2022","12","5","00:00","31.7","15267","1033.7","Melko pilvistä (7/8)","-2.6","2.2"
"Helsinki Kaisaniemi","2022","12","5","01:00","26.2","15104","1033.5","Melko pilvistä (7/8)","-2.7","2.1"
"Helsinki Kaisaniemi","2022","12","5","02:00","16.4","16365","1033.4","Pilvistä (8/8)","-2.7","1.8"
"Helsinki Kaisaniemi","2022","12","5","03:00","58.8","16083","1033.1","Pilvistä (8/8)","-2.8","2"
"Helsinki Kaisaniemi","2022","12","5","04:00","14.5","17755","1032.9","Pilvistä (8/8)","-2.8","1.9"
"Helsinki Kaisaniemi","2022","12","5","05:00","273.5","19162","1033","Melko pilvistä (7/8)","-3","1.6"
"Helsinki Kaisaniemi","2022","12","5","06:00","318.4","24906","1032.7","Melko pilvistä (7/8)","-3","1.3"
"Helsinki Kaisaniemi","2022","12","5","07:00","15.2","26863","1032.4","Melko pilvistä (7/8)","-3.4","2"
"Helsinki Kaisaniemi","2022","12","5","08:00","89.4","25705","1032.3","Melko pilvistä (7/8)","-3.6","2"
"Helsinki Kaisaniemi","2022","12","5","09:00","54.3","23196","1032.3","Melko pilvistä (7/8)","-3.8","2"
"Helsinki Kaisaniemi","2022","12","5","10:00","68.6","32824","1032.1","Melko pilvistä (7/8)","-3.5","2"
"Helsinki Kaisaniemi","2022","12","5","11:00","75.1","35735","1031.9","Melko pilvistä (7/8)","-3.1","2.4"
"Helsinki Kaisaniemi","2022","12","5","12:00","74.6","39686","1031.5","Melko pilvistä (7/8)","-2.6","1.8"
"Helsinki Kaisaniemi","2022","12","5","13:00","61.4","28049","1030.9","Melko pilvistä (7/8)","-2.3","1.8"
"Helsinki Kaisaniemi","2022","12","5","14:00","54.9","29057","1029.9","Melko pilvistä (7/8)","-2.1","1.7"
"Helsinki Kaisaniemi","2022","12","5","15:00","61.1","24747","1029.1","Melko pilvistä (7/8)","-1.8","2.3"
"Helsinki Kaisaniemi","2022","12","5","16:00","60.3","25935","1028.4","Pilvistä (8/8)","-1.6","1.5"
"Helsinki Kaisaniemi","2022","12","5","17:00","70","24017","1027.5","Melko pilvistä (7/8)","-1.4","1.5"
"Helsinki Kaisaniemi","2022","12","5","18:00","119","20847","1026.7","Pilvistä (8/8)","-1.1","0.8"
"Helsinki Kaisaniemi","2022","12","5","19:00","229.9","37331","1026","Melko pilvistä (7/8)","0.8","2.6"
"Helsinki Kaisaniemi","2022","12","5","20:00","206.2","36251","1025","Melko pilvistä (7/8)","1.1","3.5"
"Helsinki Kaisaniemi","2022","12","5","21:00","194.8","42712","1024.1","Pilvistä (8/8)","1.2","3.8"
"Helsinki Kaisaniemi","2022","12","5","22:00","182.9","49792","1023.7","Melko pilvistä (7/8)","0.9","4.3"
"Helsinki Kaisaniemi","2022","12","5","23:00","183.6","49986","1023","Pilvistä (8/8)","0.5","3.9"
"Helsinki Kaisaniemi","2022","12","6","00:00","192.6","40373","1021.9","Pilvistä (8/8)","0.5","4.2"
"Helsinki Kaisaniemi","2022","12","6","01:00","182.4","20730","1020.8","Melko pilvistä (7/8)","0","4.3"
"Helsinki Kaisaniemi","2022","12","6","02:00","192.4","19290","1019.9","Melko pilvistä (7/8)","-0.1","4.1"
"Helsinki Kaisaniemi","2022","12","6","03:00","206","11095","1018.7","Pilvistä (8/8)","-0.2","3.9"
"Helsinki Kaisaniemi","2022","12","6","04:00","195.3","5449","1017.8","Melko pilvistä (7/8)","-0.2","3.5"
"Helsinki Kaisaniemi","2022","12","6","05:00","195.4","3386","1016.7","Melko pilvistä (7/8)","-0.2","3.3"
"Helsinki Kaisaniemi","2022","12","6","06:00","206.1","1551","1016","Melko pilvistä (7/8)","-0.2","4.5"
"Helsinki Kaisaniemi","2022","12","6","07:00","207.3","1931","1015.1","Melko pilvistä (7/8)","-0.1","4.7"
"Helsinki Kaisaniemi","2022","12","6","08:00","209.9","-","-","Melko pilvistä (7/8)","-","4.8"
"Helsinki Kaisaniemi","2022","12","6","09:00","212.2","2642","1014.1","Melko pilvistä (7/8)","-0.3","4.6"
"Helsinki Kaisaniemi","2022","12","6","10:00","214.9","3864","1013.8","Melko pilvistä (7/8)","-0.1","4.1"
"Helsinki Kaisaniemi","2022","12","6","11:00","209","4417","1013.5","Melko pilvistä (7/8)","0","4.4"
"Helsinki Kaisaniemi","2022","12","6","12:00","208.9","4378","1013.1","Pilvistä (8/8)","-0.1","4.5"
"Helsinki Kaisaniemi","2022","12","6","13:00","210.7","4468","1012.5","Pilvistä (8/8)","0","4.7"
"Helsinki Kaisaniemi","2022","12","6","14:00","215.4","7323","1011.8","Melko pilvistä (7/8)","0.1","3.9"
"Helsinki Kaisaniemi","2022","12","6","15:00","211","3776","1011.3","Melko pilvistä (7/8)","0.3","3.9"
"Helsinki Kaisaniemi","2022","12","6","16:00","198.8","3418","1011","Pilvistä (8/8)","0.1","3.9"
"Helsinki Kaisaniemi","2022","12","6","17:00","198.4","6024","1010.6","Melko pilvistä (7/8)","-0.2","3.3"
"Helsinki Kaisaniemi","2022","12","6","18:00","204.9","3636","1010.4","Pilvistä (8/8)","-0.1","3.5"
"Helsinki Kaisaniemi","2022","12","6","19:00","198.3","4364","1010","Melko pilvistä (7/8)","-0.1","3.3"
"Helsinki Kaisaniemi","2022","12","6","20:00","187.9","1552","1009.8","Puolipilvistä (5/8)","-0.1","3.4"
"Helsinki Kaisaniemi","2022","12","6","21:00","179.2","1846","1009.5","Melko pilvistä (7/8)","-0.2","4"
"Helsinki Kaisaniemi","2022","12","6","22:00","176.2","3750","1009.1","Melko pilvistä (7/8)","0","3.8"
"Helsinki Kaisaniemi","2022","12","6","23:00","185.5","4090","1008.7","Pilvistä (8/8)","0.3","3.3"
"Helsinki Kaisaniemi","2022","12","7","00:00","177.8","5531","1008.3","Pilvistä (8/8)","0.5","3"
"Helsinki Kaisaniemi","2022","12","7","01:00","185.5","5502","1008.2","Pilvistä (8/8)","1","3"
"Helsinki Kaisaniemi","2022","12","7","02:00","202.4","5745","1007.9","Melko pilvistä (7/8)","1.4","3.8"
"Helsinki Kaisaniemi","2022","12","7","03:00","232.9","12646","1007.8","Melko pilvistä (7/8)","1.2","2.4"
"Helsinki Kaisaniemi","2022","12","7","04:00","245.6","7684","1007.8","Melko pilvistä (7/8)","0.8","2.3"
"Helsinki Kaisaniemi","2022","12","7","05:00","252.5","4752","1007.6","Melko selkeää (3/8)","0.5","1.5"
"Helsinki Kaisaniemi","2022","12","7","06:00","294.3","10123","1007.5","Melko pilvistä (7/8)","0.2","2.1"
"Helsinki Kaisaniemi","2022","12","7","07:00","312.7","5230","1007.3","Melko pilvistä (7/8)","0.1","1.3"
"Helsinki Kaisaniemi","2022","12","7","08:00","91","4868","1007.2","Melko pilvistä (7/8)","0.1","1.3"
"Helsinki Kaisaniemi","2022","12","7","09:00","95.2","3379","1007.1","Puolipilvistä (5/8)","0.2","2.2"
